date,vendor_id,product_id,purchase_price,reliability_score,lead_time_days,market_index
2024-11-01,VEN-0073,PRD-00477,21.37,92.2,6,94.24
2024-12-01,VEN-0073,PRD-00477,22.41,88.5,5,94.34
2023-01-01,VEN-0073,PRD-00217,615.97,89.3,12,95.4
2023-02-01,VEN-0073,PRD-00217,598.69,87.6,3,94.86
2023-03-01,VEN-0073,PRD-00217,584.25,86.6,5,92.69
2023-04-01,VEN-0073,PRD-00217,601.41,90.6,8,93.3
2023-05-01,VEN-0073,PRD-00217,599.79,89.4,11,94.2
2023-06-01,VEN-0073,PRD-00217,589.16,91.9,12,93.65
2023-07-01,VEN-0073,PRD-00217,584.55,83.7,13,93.4
2023-08-01,VEN-0073,PRD-00217,607.68,88.4,6,94.9
2023-09-01,VEN-0073,PRD-00217,593.51,88.9,13,96.64
2023-10-01,VEN-0073,PRD-00217,615.92,90.3,13,98.11
2023-11-01,VEN-0073,PRD-00217,617.44,90.1,11,98.63
2023-12-01,VEN-0073,PRD-00217,653.88,89.7,3,100.13
2024-01-01,VEN-0073,PRD-00217,630.76,90.2,10,99.37
2024-02-01,VEN-0073,PRD-00217,623.69,88.6,13,99.37
2024-03-01,VEN-0073,PRD-00217,627.05,88.7,3,99.9
2024-04-01,VEN-0073,PRD-00217,656.0,90.3,13,102.17
2024-05-01,VEN-0073,PRD-00217,649.41,87.8,5,100.82
2024-06-01,VEN-0073,PRD-00217,660.23,90.4,12,101.26
2024-07-01,VEN-0073,PRD-00217,667.25,88.1,10,102.48
2024-08-01,VEN-0073,PRD-00217,673.75,85.8,5,103.7
2024-09-01,VEN-0073,PRD-00217,671.46,89.4,4,103.39
2024-10-01,VEN-0073,PRD-00217,661.55,90.0,10,103.07
2024-11-01,VEN-0073,PRD-00217,656.58,91.0,10,100.98
2024-12-01,VEN-0073,PRD-00217,635.7,89.2,13,101.38
2023-01-01,VEN-0051,PRD-00382,18.88,97.3,13,102.2
2023-02-01,VEN-0051,PRD-00382,18.83,98.3,13,101.96
2023-03-01,VEN-0051,PRD-00382,18.41,98.7,11,103.08
2023-04-01,VEN-0051,PRD-00382,18.6,95.0,5,101.27
2023-05-01,VEN-0051,PRD-00382,18.45,98.1,9,99.84
2023-06-01,VEN-0051,PRD-00382,18.3,95.6,9,100.67
2023-07-01,VEN-0051,PRD-00382,17.92,99.8,8,99.8
2023-08-01,VEN-0051,PRD-00382,18.51,100.0,5,99.54
2023-09-01,VEN-0051,PRD-00382,18.1,97.3,3,99.9
2023-10-01,VEN-0051,PRD-00382,18.69,100.0,3,101.06
2023-11-01,VEN-0051,PRD-00382,18.38,96.8,7,100.5
2023-12-01,VEN-0051,PRD-00382,18.55,98.3,6,100.61
2024-01-01,VEN-0051,PRD-00382,18.05,100.0,13,100.93
2024-02-01,VEN-0051,PRD-00382,18.4,98.4,7,99.95
2024-03-01,VEN-0051,PRD-00382,18.99,97.4,9,101.01
2024-04-01,VEN-0051,PRD-00382,18.0,98.8,9,100.79
2024-05-01,VEN-0051,PRD-00382,19.02,96.8,6,100.85
2024-06-01,VEN-0051,PRD-00382,18.12,98.5,10,100.97
2024-07-01,VEN-0051,PRD-00382,17.79,97.7,5,100.93
2024-08-01,VEN-0051,PRD-00382,18.44,98.7,6,101.17
2024-09-01,VEN-0051,PRD-00382,17.9,98.5,7,101.14
2024-10-01,VEN-0051,PRD-00382,19.37,100.0,11,102.22
2024-11-01,VEN-0051,PRD-00382,19.0,100.0,7,102.95
2024-12-01,VEN-0051,PRD-00382,18.5,97.9,3,103.84
2023-01-01,VEN-0051,PRD-00367,17.84,94.8,13,98.29
2023-02-01,VEN-0051,PRD-00367,17.47,100.0,12,97.94
2023-03-01,VEN-0051,PRD-00367,17.87,97.0,8,98.62
2023-04-01,VEN-0051,PRD-00367,17.27,99.0,9,99.23
2023-05-01,VEN-0051,PRD-00367,17.16,100.0,11,99.5
2023-06-01,VEN-0051,PRD-00367,17.5,97.3,5,100.5
2023-07-01,VEN-0051,PRD-00367,18.13,98.7,9,100.39
2023-08-01,VEN-0051,PRD-00367,17.86,95.5,6,101.01
2023-09-01,VEN-0051,PRD-00367,18.12,97.4,7,100.73
2023-10-01,VEN-0051,PRD-00367,18.02,98.5,7,101.57
2023-11-01,VEN-0051,PRD-00367,18.22,97.8,8,100.9
2023-12-01,VEN-0051,PRD-00367,18.0,97.3,5,100.75
2024-01-01,VEN-0051,PRD-00367,17.95,100.0,6,99.58
2024-02-01,VEN-0051,PRD-00367,17.51,97.5,8,99.35
2024-03-01,VEN-0051,PRD-00367,17.31,98.8,3,97.72
2024-04-01,VEN-0051,PRD-00367,17.52,98.4,3,99.0
2024-05-01,VEN-0051,PRD-00367,17.34,93.5,8,98.51
2024-06-01,VEN-0051,PRD-00367,17.5,100.0,4,100.0
2024-07-01,VEN-0051,PRD-00367,18.01,99.0,5,101.68
2024-08-01,VEN-0051,PRD-00367,18.16,100.0,4,103.67
2024-09-01,VEN-0051,PRD-00367,18.76,99.9,6,104.67
2024-10-01,VEN-0051,PRD-00367,18.04,100.0,3,103.58
2024-11-01,VEN-0051,PRD-00367,18.01,96.9,10,103.84
2024-12-01,VEN-0051,PRD-00367,18.3,100.0,6,101.36
2023-01-01,VEN-0051,PRD-00134,200.08,99.4,7,100.43
2023-02-01,VEN-0051,PRD-00134,205.83,98.2,8,99.81
2023-03-01,VEN-0051,PRD-00134,203.85,99.4,12,100.22
2023-04-01,VEN-0051,PRD-00134,200.92,98.0,4,99.73
2023-05-01,VEN-0051,PRD-00134,202.3,96.8,4,101.64
2023-06-01,VEN-0051,PRD-00134,207.45,100.0,6,100.81
2023-07-01,VEN-0051,PRD-00134,202.78,99.2,6,100.91
2023-08-01,VEN-0051,PRD-00134,201.2,100.0,11,101.22
2023-09-01,VEN-0051,PRD-00134,198.61,98.7,12,101.93
2023-10-01,VEN-0051,PRD-00134,196.42,100.0,4,100.05
2023-11-01,VEN-0051,PRD-00134,199.26,100.0,9,100.27
2023-12-01,VEN-0051,PRD-00134,203.5,100.0,7,101.01
2024-01-01,VEN-0051,PRD-00134,206.34,98.5,11,101.05
2024-02-01,VEN-0051,PRD-00134,195.63,98.8,12,100.02
2024-03-01,VEN-0051,PRD-00134,201.73,100.0,5,99.5
2024-04-01,VEN-0051,PRD-00134,192.17,100.0,7,98.32
2024-05-01,VEN-0051,PRD-00134,208.29,97.3,9,99.74
2024-06-01,VEN-0051,PRD-00134,196.34,97.9,10,99.86
2024-07-01,VEN-0051,PRD-00134,205.07,100.0,13,100.0
2024-08-01,VEN-0051,PRD-00134,208.68,98.4,6,98.89
2024-09-01,VEN-0051,PRD-00134,207.94,97.3,5,99.97
2024-10-01,VEN-0051,PRD-00134,191.94,99.2,8,98.55
2024-11-01,VEN-0051,PRD-00134,200.0,100.0,12,97.12
2024-12-01,VEN-0051,PRD-00134,191.7,99.0,11,96.0
2023-01-01,VEN-0049,PRD-00161,400.32,100.0,4,99.33
2023-02-01,VEN-0049,PRD-00161,406.18,97.6,13,98.68
2023-03-01,VEN-0049,PRD-00161,397.22,97.7,11,97.44
2023-04-01,VEN-0049,PRD-00161,402.09,100.0,9,98.4
2023-05-01,VEN-0049,PRD-00161,399.99,100.0,9,97.79
2023-06-01,VEN-0049,PRD-00161,395.02,98.6,10,98.23
2023-07-01,VEN-0049,PRD-00161,393.34,100.0,3,97.32
2023-08-01,VEN-0049,PRD-00161,392.05,99.2,9,96.35
2023-09-01,VEN-0049,PRD-00161,398.51,100.0,7,95.69
2023-10-01,VEN-0049,PRD-00161,379.18,100.0,3,93.93
2023-11-01,VEN-0049,PRD-00161,413.05,100.0,9,95.1
2023-12-01,VEN-0049,PRD-00161,385.01,98.6,3,95.79
2024-01-01,VEN-0049,PRD-00161,388.6,100.0,4,96.09
2024-02-01,VEN-0049,PRD-00161,399.62,98.1,4,97.54
2024-03-01,VEN-0049,PRD-00161,387.49,100.0,6,96.73
2024-04-01,VEN-0049,PRD-00161,386.14,98.5,9,96.06
2024-05-01,VEN-0049,PRD-00161,401.33,100.0,8,98.14
2024-06-01,VEN-0049,PRD-00161,381.29,95.3,3,96.76
2024-07-01,VEN-0049,PRD-00161,397.93,99.5,10,97.46
2024-08-01,VEN-0049,PRD-00161,400.99,95.6,9,96.09
2024-09-01,VEN-0049,PRD-00161,384.04,99.6,8,96.14
2024-10-01,VEN-0049,PRD-00161,389.83,97.9,3,94.67
2024-11-01,VEN-0049,PRD-00161,385.2,100.0,13,95.75
2024-12-01,VEN-0049,PRD-00161,394.21,99.4,11,96.95
2023-01-01,VEN-0049,PRD-00313,48.41,100.0,10,103.29
2023-02-01,VEN-0049,PRD-00313,46.57,99.0,13,105.23
2023-03-01,VEN-0049,PRD-00313,48.18,100.0,6,105.15
2023-04-01,VEN-0049,PRD-00313,48.5,100.0,4,104.0
2023-05-01,VEN-0049,PRD-00313,47.26,100.0,3,102.56
2023-06-01,VEN-0049,PRD-00313,46.73,100.0,4,101.75
2023-07-01,VEN-0049,PRD-00313,46.57,98.3,10,102.72
2023-08-01,VEN-0049,PRD-00313,46.85,96.1,8,103.46
2023-09-01,VEN-0049,PRD-00313,48.46,94.8,13,102.74
2023-10-01,VEN-0049,PRD-00313,47.69,100.0,3,102.23
2023-11-01,VEN-0049,PRD-00313,48.21,98.0,12,104.27
2023-12-01,VEN-0049,PRD-00313,48.32,97.0,3,104.61
2024-01-01,VEN-0049,PRD-00313,49.12,97.8,4,104.44
2024-02-01,VEN-0049,PRD-00313,46.7,98.0,4,103.7
2024-03-01,VEN-0049,PRD-00313,48.11,100.0,6,102.17
2024-04-01,VEN-0049,PRD-00313,46.11,99.2,12,101.17
2024-05-01,VEN-0049,PRD-00313,45.5,97.6,4,99.45
2024-06-01,VEN-0049,PRD-00313,45.27,100.0,6,100.25
2024-07-01,VEN-0049,PRD-00313,46.15,100.0,6,98.25
2024-08-01,VEN-0049,PRD-00313,45.54,95.5,10,98.91
2024-09-01,VEN-0049,PRD-00313,45.38,100.0,11,98.93
2024-10-01,VEN-0049,PRD-00313,46.64,100.0,5,99.34
2024-11-01,VEN-0049,PRD-00313,42.82,96.8,9,97.93
2024-12-01,VEN-0049,PRD-00313,44.28,98.5,3,99.05
2023-01-01,VEN-0069,PRD-00360,85.88,96.5,8,104.01
2023-02-01,VEN-0069,PRD-00360,84.22,94.6,4,105.14
2023-03-01,VEN-0069,PRD-00360,83.37,96.6,4,104.85
2023-04-01,VEN-0069,PRD-00360,84.61,96.3,6,104.56
2023-05-01,VEN-0069,PRD-00360,83.64,91.4,11,105.25
2023-06-01,VEN-0069,PRD-00360,85.93,96.7,6,105.71
2023-07-01,VEN-0069,PRD-00360,86.2,96.0,4,105.04
2023-08-01,VEN-0069,PRD-00360,86.17,94.7,10,105.43
2023-09-01,VEN-0069,PRD-00360,84.17,93.3,13,105.26
2023-10-01,VEN-0069,PRD-00360,82.03,98.2,9,103.21
2023-11-01,VEN-0069,PRD-00360,81.19,93.3,5,100.87
2023-12-01,VEN-0069,PRD-00360,82.05,93.2,13,100.96
2024-01-01,VEN-0069,PRD-00360,83.03,98.2,11,101.95
2024-02-01,VEN-0069,PRD-00360,82.78,95.4,12,102.04
2024-03-01,VEN-0069,PRD-00360,81.13,96.6,12,100.98
2024-04-01,VEN-0069,PRD-00360,80.36,97.4,3,100.27
2024-05-01,VEN-0069,PRD-00360,74.75,96.9,3,98.06
2024-06-01,VEN-0069,PRD-00360,77.58,96.2,9,97.52
2024-07-01,VEN-0069,PRD-00360,79.37,96.4,5,97.47
2024-08-01,VEN-0069,PRD-00360,79.64,96.4,7,98.96
2024-09-01,VEN-0069,PRD-00360,74.79,97.7,12,97.25
2024-10-01,VEN-0069,PRD-00360,81.82,96.4,5,97.96
2024-11-01,VEN-0069,PRD-00360,80.88,95.1,13,97.89
2024-12-01,VEN-0069,PRD-00360,78.15,95.9,6,97.33
2023-01-01,VEN-0069,PRD-00084,176.87,93.3,12,102.45
2023-02-01,VEN-0069,PRD-00084,172.92,94.2,13,100.82
2023-03-01,VEN-0069,PRD-00084,170.26,96.1,4,101.69
2023-04-01,VEN-0069,PRD-00084,177.64,94.6,3,102.0
2023-05-01,VEN-0069,PRD-00084,175.79,96.9,6,102.84
2023-06-01,VEN-0069,PRD-00084,184.25,95.3,12,103.66
2023-07-01,VEN-0069,PRD-00084,176.92,91.7,5,102.32
2023-08-01,VEN-0069,PRD-00084,183.37,95.8,6,103.84
2023-09-01,VEN-0069,PRD-00084,174.44,95.2,12,104.1
2023-10-01,VEN-0069,PRD-00084,177.91,95.9,9,103.98
2023-11-01,VEN-0069,PRD-00084,179.03,95.3,7,103.48
2023-12-01,VEN-0069,PRD-00084,181.48,92.5,4,103.82
2024-01-01,VEN-0069,PRD-00084,178.74,91.2,7,103.75
2024-02-01,VEN-0069,PRD-00084,174.6,92.8,12,105.69
2024-03-01,VEN-0069,PRD-00084,185.5,94.9,5,107.08
2024-04-01,VEN-0069,PRD-00084,181.99,97.4,5,106.72
2024-05-01,VEN-0069,PRD-00084,182.0,94.8,8,105.05
2024-06-01,VEN-0069,PRD-00084,183.64,98.6,8,104.84
2024-07-01,VEN-0069,PRD-00084,181.64,94.8,10,104.11
2024-08-01,VEN-0069,PRD-00084,180.24,93.0,9,103.02
2024-09-01,VEN-0069,PRD-00084,178.27,93.8,11,103.53
2024-10-01,VEN-0069,PRD-00084,179.85,97.7,9,103.57
2024-11-01,VEN-0069,PRD-00084,182.84,93.7,11,104.48
2024-12-01,VEN-0069,PRD-00084,180.64,97.8,13,104.56
2023-01-01,VEN-0069,PRD-00098,91.96,95.8,13,95.69
2023-02-01,VEN-0069,PRD-00098,87.68,95.9,13,97.01
2023-03-01,VEN-0069,PRD-00098,88.74,93.5,13,98.11
2023-04-01,VEN-0069,PRD-00098,89.84,97.3,13,99.18
2023-05-01,VEN-0069,PRD-00098,93.64,94.5,3,101.77
2023-06-01,VEN-0069,PRD-00098,95.75,97.0,5,103.3
2023-07-01,VEN-0069,PRD-00098,95.38,93.4,10,102.16
2023-08-01,VEN-0069,PRD-00098,93.72,90.2,12,101.31
2023-09-01,VEN-0069,PRD-00098,90.76,97.0,8,102.73
2023-10-01,VEN-0069,PRD-00098,93.92,94.0,6,103.52
2023-11-01,VEN-0069,PRD-00098,89.7,95.6,11,101.88
2023-12-01,VEN-0069,PRD-00098,91.7,95.4,11,101.51
2024-01-01,VEN-0069,PRD-00098,91.64,93.4,5,101.4
2024-02-01,VEN-0069,PRD-00098,89.24,92.9,9,102.17
2024-03-01,VEN-0069,PRD-00098,91.82,99.3,10,100.13
2024-04-01,VEN-0069,PRD-00098,93.41,95.0,3,100.62
2024-05-01,VEN-0069,PRD-00098,90.22,92.0,8,101.26
2024-06-01,VEN-0069,PRD-00098,91.86,97.4,13,104.18
2024-07-01,VEN-0069,PRD-00098,96.72,95.2,9,106.52
2024-08-01,VEN-0069,PRD-00098,97.99,94.6,11,106.44
2024-09-01,VEN-0069,PRD-00098,98.6,95.1,6,104.64
2024-10-01,VEN-0069,PRD-00098,96.77,94.0,4,104.96
2024-11-01,VEN-0069,PRD-00098,94.17,95.0,13,105.1
2024-12-01,VEN-0069,PRD-00098,92.97,92.8,6,104.41
2023-01-01,VEN-0152,PRD-00411,12.77,98.6,8,100.49
2023-02-01,VEN-0152,PRD-00411,12.19,98.1,11,100.62
2023-03-01,VEN-0152,PRD-00411,12.67,93.1,9,101.85
2023-04-01,VEN-0152,PRD-00411,12.18,91.5,8,100.32
2023-05-01,VEN-0152,PRD-00411,12.53,92.9,9,101.47
2023-06-01,VEN-0152,PRD-00411,12.38,95.3,7,101.79
2023-07-01,VEN-0152,PRD-00411,12.67,93.2,13,101.48
2023-08-01,VEN-0152,PRD-00411,13.0,92.5,5,101.82
2023-09-01,VEN-0152,PRD-00411,12.48,96.1,4,101.33
2023-10-01,VEN-0152,PRD-00411,12.8,95.8,11,101.37
2023-11-01,VEN-0152,PRD-00411,12.94,94.1,6,101.91
2023-12-01,VEN-0152,PRD-00411,12.75,96.4,10,101.42
2024-01-01,VEN-0152,PRD-00411,12.84,95.1,9,101.83
2024-02-01,VEN-0152,PRD-00411,12.52,94.2,9,100.98
2024-03-01,VEN-0152,PRD-00411,12.6,92.9,3,101.74
2024-04-01,VEN-0152,PRD-00411,12.55,99.3,8,101.05
2024-05-01,VEN-0152,PRD-00411,12.79,95.8,3,101.76
2024-06-01,VEN-0152,PRD-00411,12.78,94.2,5,101.2
2024-07-01,VEN-0152,PRD-00411,12.29,97.4,3,100.27
2024-08-01,VEN-0152,PRD-00411,12.71,94.4,5,101.12
2024-09-01,VEN-0152,PRD-00411,12.33,97.7,12,99.98
2024-10-01,VEN-0152,PRD-00411,11.88,97.0,7,98.08
2024-11-01,VEN-0152,PRD-00411,12.34,94.8,8,99.06
2024-12-01,VEN-0152,PRD-00411,12.52,95.2,12,99.46
2023-01-01,VEN-0141,PRD-00039,56.97,94.7,9,98.68
2023-02-01,VEN-0141,PRD-00039,58.27,95.8,13,98.67
2023-03-01,VEN-0141,PRD-00039,54.2,92.5,8,98.08
2023-04-01,VEN-0141,PRD-00039,56.96,96.0,8,99.12
2023-05-01,VEN-0141,PRD-00039,57.85,93.1,12,99.22
2023-06-01,VEN-0141,PRD-00039,57.45,92.7,4,99.82
2023-07-01,VEN-0141,PRD-00039,56.83,100.0,8,99.79
2023-08-01,VEN-0141,PRD-00039,55.82,95.1,4,99.77
2023-09-01,VEN-0141,PRD-00039,55.3,96.7,11,99.87
2023-10-01,VEN-0141,PRD-00039,56.78,94.6,12,99.9
2023-11-01,VEN-0141,PRD-00039,55.94,92.8,13,98.86
2023-12-01,VEN-0141,PRD-00039,55.76,95.8,7,95.97
2024-01-01,VEN-0141,PRD-00039,56.77,91.9,5,97.72
2024-02-01,VEN-0141,PRD-00039,53.99,100.0,12,96.75
2024-03-01,VEN-0141,PRD-00039,56.52,93.5,13,98.37
2024-04-01,VEN-0141,PRD-00039,55.46,97.0,4,96.77
2024-05-01,VEN-0141,PRD-00039,55.16,95.2,11,97.43
2024-06-01,VEN-0141,PRD-00039,56.96,92.3,8,99.35
2024-07-01,VEN-0141,PRD-00039,55.82,97.4,8,97.56
2024-08-01,VEN-0141,PRD-00039,58.81,95.6,9,99.21
2024-09-01,VEN-0141,PRD-00039,54.72,96.9,12,98.09
2024-10-01,VEN-0141,PRD-00039,56.17,91.6,9,97.85
2024-11-01,VEN-0141,PRD-00039,55.09,95.7,9,98.9
2024-12-01,VEN-0141,PRD-00039,57.09,89.7,4,97.43
2023-01-01,VEN-0141,PRD-00118,50.76,98.2,12,100.99
2023-02-01,VEN-0141,PRD-00118,49.48,91.3,9,100.08
2023-03-01,VEN-0141,PRD-00118,48.86,96.2,9,99.24
2023-04-01,VEN-0141,PRD-00118,48.9,92.2,10,99.67
2023-05-01,VEN-0141,PRD-00118,48.49,93.7,10,98.54
2023-06-01,VEN-0141,PRD-00118,49.08,92.9,3,96.9
2023-07-01,VEN-0141,PRD-00118,47.47,95.1,11,96.17
2023-08-01,VEN-0141,PRD-00118,47.5,96.9,12,95.2
2023-09-01,VEN-0141,PRD-00118,46.09,92.0,6,95.17
2023-10-01,VEN-0141,PRD-00118,48.09,94.7,8,94.39
2023-11-01,VEN-0141,PRD-00118,46.92,94.9,11,94.78
2023-12-01,VEN-0141,PRD-00118,45.09,95.1,11,92.2
2024-01-01,VEN-0141,PRD-00118,46.48,96.9,3,93.0
2024-02-01,VEN-0141,PRD-00118,46.47,93.7,3,92.92
2024-03-01,VEN-0141,PRD-00118,44.88,96.2,9,91.3
2024-04-01,VEN-0141,PRD-00118,46.01,97.5,3,90.82
2024-05-01,VEN-0141,PRD-00118,41.65,94.8,6,91.27
2024-06-01,VEN-0141,PRD-00118,45.73,95.8,9,90.03
2024-07-01,VEN-0141,PRD-00118,44.58,93.7,6,89.24
2024-08-01,VEN-0141,PRD-00118,45.24,93.2,13,89.82
2024-09-01,VEN-0141,PRD-00118,44.31,95.8,8,90.29
2024-10-01,VEN-0141,PRD-00118,46.3,95.4,4,90.14
2024-11-01,VEN-0141,PRD-00118,43.99,91.5,5,89.31
2024-12-01,VEN-0141,PRD-00118,45.01,95.9,6,88.6
2023-01-01,VEN-0141,PRD-00280,0.74,92.5,6,100.22
2023-02-01,VEN-0141,PRD-00280,0.75,97.0,3,100.91
2023-03-01,VEN-0141,PRD-00280,0.72,98.7,8,98.82
2023-04-01,VEN-0141,PRD-00280,0.72,94.4,13,99.42
2023-05-01,VEN-0141,PRD-00280,0.73,94.8,4,100.68
2023-06-01,VEN-0141,PRD-00280,0.75,99.6,4,101.02
2023-07-01,VEN-0141,PRD-00280,0.76,97.0,6,102.78
2023-08-01,VEN-0141,PRD-00280,0.72,96.9,6,101.95
2023-09-01,VEN-0141,PRD-00280,0.75,93.0,8,102.93
2023-10-01,VEN-0141,PRD-00280,0.76,96.1,9,103.3
2023-11-01,VEN-0141,PRD-00280,0.75,95.4,5,102.04
2023-12-01,VEN-0141,PRD-00280,0.75,92.8,6,101.58
2024-01-01,VEN-0141,PRD-00280,0.74,93.5,10,101.31
2024-02-01,VEN-0141,PRD-00280,0.7,96.6,8,100.11
2024-03-01,VEN-0141,PRD-00280,0.74,92.1,6,99.89
2024-04-01,VEN-0141,PRD-00280,0.71,92.9,13,98.95
2024-05-01,VEN-0141,PRD-00280,0.74,94.1,3,99.63
2024-06-01,VEN-0141,PRD-00280,0.71,96.8,3,98.34
2024-07-01,VEN-0141,PRD-00280,0.73,93.6,10,98.76
2024-08-01,VEN-0141,PRD-00280,0.7,96.3,4,97.63
2024-09-01,VEN-0141,PRD-00280,0.71,92.8,11,98.06
2024-10-01,VEN-0141,PRD-00280,0.68,95.2,5,96.15
2024-11-01,VEN-0141,PRD-00280,0.73,96.5,9,96.61
2024-12-01,VEN-0141,PRD-00280,0.67,92.5,11,96.05
2023-01-01,VEN-0141,PRD-00222,1101.6,95.1,12,94.58
2023-02-01,VEN-0141,PRD-00222,1073.59,93.7,9,93.44
2023-03-01,VEN-0141,PRD-00222,1112.35,92.6,12,93.5
2023-04-01,VEN-0141,PRD-00222,1120.79,95.4,7,94.61
2023-05-01,VEN-0141,PRD-00222,1133.25,95.1,5,95.27
2023-06-01,VEN-0141,PRD-00222,1090.08,91.6,8,92.4
2023-07-01,VEN-0141,PRD-00222,1083.86,93.4,9,90.11
2023-08-01,VEN-0141,PRD-00222,1069.73,95.0,3,89.02
2023-09-01,VEN-0141,PRD-00222,1054.9,94.1,3,89.96
2023-10-01,VEN-0141,PRD-00222,1108.76,93.2,3,92.51
2023-11-01,VEN-0141,PRD-00222,1090.01,93.5,10,92.65
2023-12-01,VEN-0141,PRD-00222,1107.38,97.0,4,91.8
2024-01-01,VEN-0141,PRD-00222,1060.05,96.3,5,91.86
2024-02-01,VEN-0141,PRD-00222,1090.5,95.7,6,91.9
2024-03-01,VEN-0141,PRD-00222,1096.84,91.6,11,92.48
2024-04-01,VEN-0141,PRD-00222,1078.05,97.7,5,92.02
2024-05-01,VEN-0141,PRD-00222,1117.81,88.8,10,90.48
2024-06-01,VEN-0141,PRD-00222,1051.41,95.0,4,91.31
2024-07-01,VEN-0141,PRD-00222,1048.48,92.5,10,89.16
2024-08-01,VEN-0141,PRD-00222,1085.38,97.9,7,90.76
2024-09-01,VEN-0141,PRD-00222,1010.03,93.7,3,90.1
2024-10-01,VEN-0141,PRD-00222,1112.83,94.1,6,92.83
2024-11-01,VEN-0141,PRD-00222,1045.93,93.0,11,92.12
2024-12-01,VEN-0141,PRD-00222,1129.26,97.9,13,92.92
2023-01-01,VEN-0080,PRD-00091,136.54,90.7,6,97.25
2023-02-01,VEN-0080,PRD-00091,135.69,85.7,5,97.57
2023-03-01,VEN-0080,PRD-00091,135.2,88.7,6,96.44
2023-04-01,VEN-0080,PRD-00091,131.68,88.4,9,97.07
2023-05-01,VEN-0080,PRD-00091,130.36,93.1,9,96.27
2023-06-01,VEN-0080,PRD-00091,136.52,87.6,4,96.43
2023-07-01,VEN-0080,PRD-00091,135.63,88.9,7,96.64
2023-08-01,VEN-0080,PRD-00091,134.76,93.5,5,97.05
2023-09-01,VEN-0080,PRD-00091,134.53,94.3,4,98.16
2023-10-01,VEN-0080,PRD-00091,138.39,88.3,11,97.19
2023-11-01,VEN-0080,PRD-00091,139.41,89.5,5,97.73
2023-12-01,VEN-0080,PRD-00091,137.1,89.1,9,99.07
2024-01-01,VEN-0080,PRD-00091,136.01,87.7,5,98.94
2024-02-01,VEN-0080,PRD-00091,132.04,87.5,10,100.49
2024-03-01,VEN-0080,PRD-00091,137.03,89.2,10,100.3
2024-04-01,VEN-0080,PRD-00091,142.38,88.3,10,101.18
2024-05-01,VEN-0080,PRD-00091,142.97,91.5,5,101.56
2024-06-01,VEN-0080,PRD-00091,139.85,90.1,11,101.0
2024-07-01,VEN-0080,PRD-00091,138.5,88.8,7,99.54
2024-08-01,VEN-0080,PRD-00091,140.38,88.2,11,99.75
2024-09-01,VEN-0080,PRD-00091,134.23,88.4,4,100.45
2024-10-01,VEN-0080,PRD-00091,138.47,86.9,12,100.31
2024-11-01,VEN-0080,PRD-00091,133.91,91.6,4,99.48
2024-12-01,VEN-0080,PRD-00091,141.88,88.6,9,98.6
2023-01-01,VEN-0019,PRD-00469,17.61,96.8,13,100.91
2023-02-01,VEN-0019,PRD-00469,18.41,98.2,12,101.51
2023-03-01,VEN-0019,PRD-00469,18.5,95.7,4,101.41
2023-04-01,VEN-0019,PRD-00469,17.81,93.7,12,101.67
2023-05-01,VEN-0019,PRD-00469,18.53,93.1,11,102.95
2023-06-01,VEN-0019,PRD-00469,18.21,96.8,13,101.43
2023-07-01,VEN-0019,PRD-00469,18.44,95.9,6,102.12
2023-08-01,VEN-0019,PRD-00469,18.04,97.0,10,102.29
2023-09-01,VEN-0019,PRD-00469,18.24,94.8,4,103.11
2023-10-01,VEN-0019,PRD-00469,18.62,94.7,8,101.49
2023-11-01,VEN-0019,PRD-00469,17.9,93.0,13,99.19
2023-12-01,VEN-0019,PRD-00469,17.32,95.7,13,98.12
2024-01-01,VEN-0019,PRD-00469,17.02,93.6,3,97.62
2024-02-01,VEN-0019,PRD-00469,18.04,97.8,4,100.58
2024-03-01,VEN-0019,PRD-00469,17.47,94.1,11,101.08
2024-04-01,VEN-0019,PRD-00469,18.04,97.1,8,101.05
2024-05-01,VEN-0019,PRD-00469,17.9,93.3,5,100.36
2024-06-01,VEN-0019,PRD-00469,17.11,95.9,3,99.25
2024-07-01,VEN-0019,PRD-00469,17.25,96.4,5,98.86
2024-08-01,VEN-0019,PRD-00469,16.68,93.5,6,97.95
2024-09-01,VEN-0019,PRD-00469,16.83,97.1,3,96.68
2024-10-01,VEN-0019,PRD-00469,17.18,95.2,6,96.9
2024-11-01,VEN-0019,PRD-00469,16.73,92.3,5,97.11
2024-12-01,VEN-0019,PRD-00469,17.28,94.6,13,96.21
2023-01-01,VEN-0019,PRD-00303,39.05,95.5,3,104.63
2023-02-01,VEN-0019,PRD-00303,40.77,93.5,7,104.73
2023-03-01,VEN-0019,PRD-00303,40.39,95.4,13,105.48
2023-04-01,VEN-0019,PRD-00303,41.7,96.8,8,105.54
2023-05-01,VEN-0019,PRD-00303,40.67,96.7,6,106.54
2023-06-01,VEN-0019,PRD-00303,40.86,95.5,12,105.15
2023-07-01,VEN-0019,PRD-00303,37.93,97.7,4,104.93
2023-08-01,VEN-0019,PRD-00303,41.14,98.2,7,106.12
2023-09-01,VEN-0019,PRD-00303,41.19,94.8,5,106.55
2023-10-01,VEN-0019,PRD-00303,40.65,96.7,6,106.97
2023-11-01,VEN-0019,PRD-00303,40.73,100.0,13,107.17
2023-12-01,VEN-0019,PRD-00303,42.45,94.9,8,107.43
